"","Site","Type","Time","Rep","PAR0","PAR25","PAR50","PAR100","PAR150","PAR300","PAR500","PAR750","PAR1000","PAR1250","PAR1600","PAR2000","Resp","Net","QY","LightSat","Shape","Amax","Thickness(mm)","Total Biomass","Diversity","Bacterial Biomass","Actinomycetes Biomass","Gram Neg Biomass","Rhizobia Biomass","Fungal Biomass","Arbuscular Mycorrhizal Biomass","Saprophytes Biomass","Protozoa Biomass","Gram Pos Biomass","Undifferentiated Biomass","Soil.pH","S.Salts(mmhom/cm)","Organic.Matter.LOI","Nitrate(ppm N)","Olsen(ppm P)","Potassium(ppm K)","Sulfate(ppm S)","Calcium(ppm Ca)","Magnesium(ppm Mg)","Sodium(ppm Na)","CEC","%K.Sat","%Ca.Sat","%Mg.Sat"
"104","AMT","PT","half",4,-8.24335544966045,-7.54533005270602,-7.21244351207644,-7.00235880243049,-6.86427936346607,-6.60059762833224,-6.33014544183827,-5.94142339887663,-5.46356781900117,-4.95838016859667,-4.18525077226288,-2.87741791589223,-8.24335544966045,-2.87741791589223,0.0242696273149288,2000,"UpUpUp",5.36593753376823,5.81,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"105","AMT","PT","half",5,-6.43937078304376,-6.54423112813604,-6.85235626596811,-6.8366771060422,-7.09881471419763,-6.8936201954317,-7.0597571928938,-7.25254229251618,-6.96255362145505,-6.68832821512853,-6.68145835157778,-6.14325731309131,-7.25254229251618,-6.14325731309131,NA,2000,"Scoop",1.10928497942487,4.8,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"106","AMT","PT","six",1,-6.74703074304825,-6.49180238164908,-6.79254939674913,-6.06064736463967,-4.74648745747442,-3.47032031266528,-1.82209431422019,-1.14796457902754,-0.100056910439247,-0.0051621212143675,0.285367656856656,-0.323466364740029,-6.79254939674913,0.285367656856656,NA,1600,"TipDown",7.07791705360579,6.54,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"107","AMT","PT","six",2,-8.78992108677865,-7.8276059496203,-7.48345420021772,-6.81259785792964,-6.24066684443481,-4.7713528081791,-3.08530852485314,-2.02512403029297,-0.894529638899271,-0.0594746558038272,0.751787409259864,0.780753158323905,-8.78992108677865,0.780753158323905,0.0323109716087765,2000,"UpUpUp",9.57067424510256,6.16,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"108","AMT","PT","six",3,-10.1634317630248,-9.6636863023613,-9.3114054555875,-8.23624635934547,-7.12399068758921,-5.12684938904075,-3.73810068146745,-2.41373286695804,-1.45942419090206,-0.744533289300085,-0.429455951674843,-1.14785665933219,-10.1634317630248,-0.429455951674843,0.0185151722876422,1600,"TipDown",9.73397581134993,7.9,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"109","AMT","PT","six",4,-10.6335054668177,-10.8758357693488,-10.750874882282,-9.76745536654956,-8.79769126256566,-6.99632636208606,-5.28528890784177,-4.03805853378609,-2.96098881619167,-1.84689214464022,-1.70177836813015,-1.85917041925321,-10.8758357693488,-1.70177836813015,0.00499843548267222,1600,"TipDown",9.17405740121865,9.74,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"110","AMT","PT","six",5,-6.62864846806548,-5.72838286704651,-4.71737188844268,-3.56068091299818,-2.61378535260933,-1.16096528083672,-0.271293600905398,0.550882305875535,1.3501088412144,1.77239499580903,2.38415061821774,2.71232102377513,-6.62864846806548,2.71232102377513,0.0371180778166075,2000,"UpUpUp",9.34096949184062,6.46,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"111","AMT","PT","twelve",1,-7.29432073147982,-6.89519660876945,-6.54769529831377,-5.58328670182871,-4.96047142212684,-3.70464245921731,-2.47520075665909,-1.48241460526408,-0.614865269716789,0.0165099536564611,0.45020915283823,0.276801504470613,-7.29432073147982,0.45020915283823,0.0154487367858678,1600,"TipDown",7.74452988431805,7.38,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"112","AMT","PT","twelve",2,-7.43244317805139,-6.30753860073735,-5.52270376977004,-4.33811652839299,-3.18637869693443,-2.01325587353172,-0.586779612928792,0.0216410554104521,-0.119231962876364,-0.861401489162641,-2.11847121482287,-3.05235618419094,-7.43244317805139,0.0216410554104521,0.0415954856290943,750,"UpDown",7.45408423346184,7.11,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"113","AMT","PT","twelve",3,-7.83995735122847,-7.69943137612893,-8.02541676028107,-7.16514403133405,-6.4000004810158,-4.84289447407677,-3.30159602804856,-1.76248527792619,-0.752974939269419,0.10105961315113,0.818853344862767,1.1544939508244,-8.02541676028107,1.1544939508244,NA,2000,"UpUpUp",9.17991071110547,10.5,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"114","AMT","PT","twelve",4,-8.30592932734915,-7.49476788486872,-7.57187401094693,-7.0853793047583,-6.2256361166837,-4.79918180932824,-3.83551375350529,-2.48848482249845,-1.88501202332603,-1.24856447451386,-1.42215033096522,-1.84333499725415,-8.30592932734915,-1.24856447451386,NA,1250,"TipDown",7.05736485283528,7.41,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"115","AMT","PT","twelve",5,-8.22243738381899,-6.97826902209357,-6.21603626007963,-4.71961021287865,-3.37788727379822,-0.940338800694118,1.25875710887948,3.1264836007651,4.2440981709292,4.80126098786561,4.68531223722338,4.1698070270051,-8.22243738381899,4.80126098786561,0.0449473784719021,1250,"TipDown",13.0236983716846,7.68,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"116","AMT","PT","twentyfour",1,-9.15643243617585,-8.02554091497372,-6.85809889346293,-5.8124671144839,-4.45100532923024,-3.04408496438104,-2.04244964961831,-1.17066659309159,-0.901453943956185,-0.694207955144067,-0.741018617488398,-1.83303854582324,-9.15643243617585,-0.694207955144067,0.0456011658511718,1250,"TipDown",8.46222448103178,6.98,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"117","AMT","PT","twentyfour",2,-3.78261891027885,-3.1589200157351,-2.69659097559132,-1.6682599245755,-0.873923843525047,0.610821926540304,1.58291240684084,2.3360739191136,2.68012166363805,2.60416354843648,1.32785064708545,-0.287010889547356,-3.78261891027885,2.68012166363805,0.0233342572377504,1000,"UpDown",6.4627405739169,7.6,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"118","AMT","PT","twentyfour",3,-7.00309710180596,-6.03292066360462,-5.63456149597846,-5.25316415788006,-4.16765573892911,-2.83918433535407,-1.85187100627061,-1.14705279227213,-0.245396020323811,0.363324108282176,0.914922755396414,1.21660557261069,-7.00309710180596,1.21660557261069,0.0330888848223018,2000,"UpUpUp",8.21970267441665,5.89,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"119","AMT","PT","twentyfour",4,-7.24798244029956,-6.12400940685115,-5.92321585970678,-4.80106592653028,-3.69291249337567,-2.03714915921307,-0.771149437161766,0.261218337509689,0.460376975842395,0.896943096199101,1.07493605126656,0.594647231395487,-7.24798244029956,1.07493605126656,0.0357271264748961,1600,"TipDown",8.32291849156612,5.46,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"120","AMT","PT","twentyfour",5,-5.06669277139078,-4.24740724500906,-3.68020050982725,-2.73284862512761,-1.82025952757542,-0.353336941597663,0.684714614820235,1.65175043015151,2.15478882037079,2.47750646907927,2.12536728045416,1.51557749735361,-5.06669277139078,2.47750646907927,0.0302506331432698,1250,"TipDown",7.54419924047005,6.85,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"121","AMT","PT","two",1,-6.79790826486897,-7.38445911975143,-8.23315022013138,-8.51740966276803,-8.83982737936812,-7.99317655914516,-6.80998370206248,-5.6343495179966,-4.32765191207384,-2.82004048256066,-1.20168748129686,0.283745522190527,-8.83982737936812,0.283745522190527,NA,2000,"Scoop",9.12357290155865,7.4,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"122","AMT","PT","two",2,-6.47785938119668,-6.87515683792061,-7.3051138062396,-7.3572301633687,-7.05784586864531,-6.83668388230836,-6.85492166790018,-7.08336685977872,-6.99669535056501,-7.97942081914116,-8.51779724878724,-9.06627680941093,-9.06627680941093,-6.47785938119668,NA,0,"DownDown",2.58841742821426,9.81,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"123","AMT","PT","two",3,-8.38762659046881,-8.24843295751711,-8.28898716257793,-7.19548586787779,-6.42993873246276,-5.04745641558634,-3.68160144883342,-2.72380875217357,-2.14869313744957,-1.8322676082738,-1.55520396015827,-1.7555591007053,-8.38762659046881,-1.55520396015827,NA,1600,"TipDown",6.83242263031053,5.32,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"124","AMT","PT","two",4,-9.99973979718003,-10.4277369981055,-10.2058951603976,-10.2530751035674,-9.30118260441672,-7.87325398416759,-6.19088925769172,-5.11523798779124,-3.95608507907009,-3.1457484899947,-2.70290197188251,-2.35268342625967,-10.4277369981055,-2.35268342625967,0.00887367350831859,2000,"UpUpUp",8.07505357184587,6.03,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"125","AMT","PT","two",5,-7.51784070106382,-7.4452954567184,-6.95577872038252,-5.98607186432555,-4.97716895466589,-3.63558567594687,-2.21628528417463,-1.14907777662245,-0.338499468200077,0.360285848969901,1.03955328408045,1.24852560649547,-7.51784070106382,1.24852560649547,0.00707152469372156,2000,"UpUpUp",8.76636630755929,7.79,7508.81,1.227,2917.78,98.52,2118.52,0,1283.74,201.69,1082.05,0,799.27,3307.27,8,0.17,1.7,0.6,5.9,289,13.5,2295,152,6,13.5,5,85,9
"126","JER","CL","half",1,-7.76071905332127,-6.89264196486508,-6.2114585399868,-5.60626753554782,-4.77160979266238,-3.98392334505779,-3.16598089917026,-2.35181314664293,-2.16272596480111,-1.81077284215716,-1.79815391705777,-1.98366881732355,-7.76071905332127,-1.79815391705777,0.0328541469024686,1600,"TipDown",5.9625651362635,8.18,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"127","JER","CL","half",2,-4.58744460220205,-4.8248942908363,-4.66624207687304,-4.34268245939069,-4.09385699257807,-4.08093368032458,-3.63392415607914,-3.52608450637433,-3.28622664321261,-3.51634477961195,-3.72833267869244,-4.28397327292444,-4.8248942908363,-3.28622664321261,0.00634608855853017,1000,"UpDown",1.53866764762368,9.36,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"128","JER","CL","half",3,-12.1262067753786,-11.9960410567552,-11.6178654931879,-11.3516473959833,-10.963009821333,-10.3413647153233,-9.87877422927201,-9.39680990806971,-9.25837637773257,-9.18682887617042,-9.3697510367912,-9.73056153507745,-12.1262067753786,-9.18682887617042,0.00768672719437481,1250,"Normal",2.9393778992082,8.37,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"129","JER","CL","half",4,-4.24862061877334,-4.02632366819065,-3.5899335877188,-3.09949245578263,-2.68736534724377,-1.95029621093958,-1.07450305059129,-0.203610602362153,0.897670854859117,2.01559262733044,3.75656030592996,6.57862365642437,-4.24862061877334,6.57862365642437,0.0110328093221993,2000,"UpUpUp",10.8272442751977,8.12,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"130","JER","CL","half",5,-8.90394616152756,-8.27477814174655,-7.45109952232676,-7.15610218673747,-6.66796568044796,-6.44539078384821,-5.79549809087524,-5.47124607964394,-5.06104100781711,-4.48120437227034,-4.09682753613168,-3.86878963113994,-8.90394616152756,-3.86878963113994,0.0271118267876282,2000,"UpUpUp",5.03515653038762,8.79,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"131","JER","CL","six",1,-7.41694923206103,-7.08476477458812,-6.24205056943982,-5.83991190976064,-4.96750710599388,-4.51434051932454,-3.82820950323969,-3.5241258050367,-3.56911056347138,-3.67490272716708,-3.23795243466836,-3.16646026659261,-7.41694923206103,-3.16646026659261,0.0183926757756702,2000,"UpUpUp",4.25048896546842,7.04,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"132","JER","CL","six",2,-7.52256985585218,-6.73352434057976,-6.44045371207128,-6.18289012655239,-5.9184321455297,-4.55589226069519,-3.98025875689699,-3.40378534263798,-3.30660867139301,-3.49228336078472,-4.00306059467306,-4.9547365439476,-7.52256985585218,-3.30660867139301,0.0266020717432573,1000,"UpDown",4.21596118445917,8.09,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"133","JER","CL","six",3,-7.6775425226753,-7.14623184393829,-6.32254992024005,-5.3205673973464,-4.3593754671851,-3.01730785249241,-1.87765951652189,-1.11798758249868,-1.49538185389918,-1.36776328753191,-1.52413537865419,-2.11524882184792,-7.6775425226753,-1.11798758249868,0.0241761395990925,750,"TipDown",6.55955494017662,10.22,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"134","JER","CL","six",4,-7.94032442438339,-7.15308390797067,-6.36125701233567,-5.56201889672468,-4.27863439668753,-2.97944588366264,-2.3532331321443,-2.09233047212487,-1.71781491601403,-2.07038385593166,-1.73324742799622,-2.18147263983146,-7.94032442438339,-1.71781491601403,0.0315354844487315,1000,"TipDown",6.22250950836937,7.22,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"135","JER","CL","six",5,-5.85365354835606,-4.94797143882836,-3.03133837423495,-3.64689661469695,-2.93016642629059,-2.16172975650351,-1.79362236454735,-1.00229078037083,-0.886229387271365,-0.644996180954791,-0.888888201012601,-0.827863883289146,-5.85365354835606,-0.644996180954791,0.0463367939317651,1250,"TipDown",5.20865736740127,5.77,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"136","JER","CL","twelve",1,-2.14550533164352,-1.85277978700858,-1.47419132245471,-0.499593580313294,-0.084476876771695,1.40132354659563,2.91813790193224,3.86154728091357,4.24175581777992,4.80854981329975,5.09763684444357,5.23566012912584,-2.14550533164352,5.23566012912584,0.0125676509845869,2000,"UpUpUp",7.38116546076936,6.33,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"137","JER","CL","twelve",2,-6.11406321322366,-4.94434907055881,-4.13665481585802,-3.14814673747111,-2.12430602507401,-1.33301807117655,-0.52156699933887,-0.238263338972894,0.0107113749975314,0.108194144546781,-0.586440767455212,-1.13875840338343,-6.11406321322366,0.108194144546781,0.0431683668269534,1250,"TipDown",6.22225735777044,8.96,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"138","JER","CL","twelve",3,-5.64690597057243,-4.89163975025536,-4.19090279966436,-3.40388280295289,-2.76808784951044,-2.18802608469644,-1.73945810054063,-1.32675612416399,-1.44988455491744,-1.35735364762493,-1.38570482563298,-1.37670698124733,-5.64690597057243,-1.32675612416399,0.029665356115422,750,"TipDown",4.32014984640843,5.5,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"139","JER","CL","twelve",4,-5.41473471176006,-4.49194061667076,-3.57937604118285,-2.85716787624367,-2.33807831170153,-1.63351403783873,-0.858656039639599,-0.332219846677514,-0.332196742080741,-0.432620693797262,-0.520016471954056,-0.831864470877397,-5.41473471176006,-0.332196742080741,0.0368094686075581,1000,"UpDown",5.08253796967931,5.58,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"140","JER","CL","twelve",5,-8.21171319549249,-7.47854186916898,-6.93311527711767,-6.30637916137923,-5.6124771974763,-4.53988315453633,-4.01752029253633,-3.55570206544777,-3.52448544543078,-3.37052362806856,-3.47461982022823,-3.39417746400847,-8.21171319549249,-3.37052362806856,0.0274494057102184,1250,"TipDown",4.84118956742393,8.74,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"141","JER","CL","twentyfour",1,-3.91108139768744,-2.64055270162162,-2.01850539759014,-1.24388923690967,-0.913392251734198,-0.553383832652025,-0.628630387474028,-0.76425562889724,-0.816344209034985,-1.097627691503,-1.17918942751637,-1.43114670711687,-3.91108139768744,-0.553383832652025,0.0443363339222896,300,"UpDown",3.35769756503542,7.01,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"142","JER","CL","twentyfour",2,-3.54430843771709,-2.90345785152435,-2.97933255658935,-2.07548469938174,-1.44117260240618,-0.654483785545303,-0.0729711660079678,-0.0165540886423721,-0.0886375431691786,-0.185860763714997,-0.647041810180864,-1.27230457734967,-3.54430843771709,-0.0165540886423721,NA,750,"UpDown",3.52775434907471,10.88,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"143","JER","CL","twentyfour",3,-1.77264758344833,-0.853900581145144,-0.334707841551867,0.490382564321836,1.46414364266071,2.31529458929017,2.85120715095528,3.61659227373407,4.01786186508853,4.68891086171523,5.61638832057065,6.59901583548167,-1.77264758344833,6.59901583548167,0.0327543374650285,2000,"UpUpUp",8.37166341893,5.85,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"144","JER","CL","twentyfour",4,-3.16034030898405,-2.65575745179238,-2.23017768714087,-1.109171056346,-0.678693629481253,0.789988903082321,1.8362652885606,2.60565540786151,2.93417397301766,3.27522760219426,3.94304071024458,3.89669735024263,-3.16034030898405,3.94304071024458,0.0193932833622652,1600,"TipDown",7.10338101922863,8.67,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"145","JER","CL","twentyfour",5,-4.51399634939978,-3.49852692920926,-2.34651551271757,-1.56596527838733,-0.74301733094073,0.118881486146598,0.721822814124011,1.3752708270072,1.26982082550397,1.27047599692517,1.3982015056809,0.898743655353436,-4.51399634939978,1.3982015056809,0.0419841967706325,1600,"TipDown",5.91219785508068,7.06,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"146","JER","CL","two",1,-6.16144939513415,-6.47305301936214,-7.08258515700702,-6.36905204707037,-5.84347504778569,-4.96244594813095,-3.70711511537933,-2.99725269421075,-2.72786630026286,-2.37717269832197,-1.90975189526088,-2.16753274988964,-7.08258515700702,-1.90975189526088,NA,1600,"TipDown",5.17283326174614,6.28,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"147","JER","CL","two",2,-9.25988584877517,-8.58533008460014,-8.00053948082686,-7.75037383641684,-7.23263626941493,-6.67291542738393,-6.36532500802228,-5.96557098156386,-5.86872917454799,-5.92335630218522,-5.7982036461819,-6.11376062873452,-9.25988584877517,-5.7982036461819,0.0260845789629836,1600,"Normal",3.46168220259327,9.02,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"148","JER","CL","two",3,-10.149274281739,-9.26621291785322,-8.5392632268244,-7.75575666676137,-7.03819653952347,-6.20714629782732,-5.46329041773334,-4.89866645885478,-4.86884472296751,-4.99444578296062,-3.92378550948472,-5.00580370456695,-10.149274281739,-3.92378550948472,0.0337613378268606,1600,"Normal",6.22548877225425,9.51,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"149","JER","CL","two",4,-8.42079964795321,-6.88795957070819,-5.80634859915863,-4.66296667513391,-3.77117554743951,-2.96255428246447,-1.97144014440831,-1.33266007213297,-1.08152084253841,-0.874081373354854,-0.202052766871814,-0.144078477978472,-8.42079964795321,-0.144078477978472,0.0568013120328461,2000,"UpUpUp",8.27672116997473,4.39,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"150","JER","CL","two",5,-5.18050858040911,-5.04022196394755,-4.8972916620818,-4.08887856216929,-3.66972687834987,-3.02543716956549,-2.68777583710121,-2.42946219165509,-2.12680646794705,-1.85485336776409,-2.00496683615657,-2.11653362496704,-5.18050858040911,-1.85485336776409,0.00563790151250426,1250,"TipDown",3.32565521264502,3.65,5682.48,1.117,2163.77,73.43,1841.83,0,1833.83,197.25,1636.58,0,321.93,1684.89,8.2,0.11,1.7,1.1,3.6,543,6.3,2840,240,9,17.6,8,81,11
"151","JER","DA","half",1,-1.76173863027736,-2.6098093957059,-3.84064564868304,-4.36238361042793,-4.66396833587236,-5.29289763497992,-5.76330324511806,-5.77871517220131,-5.50457567575678,-5.10858782201757,-4.9226294687729,-4.7627846937078,-5.77871517220131,-1.76173863027736,NA,0,"DownDownUp",4.01697654192395,6.81,4023.55,1.067,1797.25,35.69,1514.29,0,658.66,113.13,545.52,0,282.96,1567.63,8.2,0.19,1.9,2.1,8.8,780,8.4,3797,272,9,23.3,9,81,10
"152","JER","DA","half",2,-4.40912880538229,-4.95075622448411,-5.10873964231422,-5.72292386338762,-5.64797946418751,-5.8607914280178,-6.02117746487158,-6.53678534366258,-6.89061757611607,-6.98333567014449,-8.10732799576337,-9.54811856875874,-9.54811856875874,-4.40912880538229,NA,0,"DownDown",5.13898976337645,7.54,4023.55,1.067,1797.25,35.69,1514.29,0,658.66,113.13,545.52,0,282.96,1567.63,8.2,0.19,1.9,2.1,8.8,780,8.4,3797,272,9,23.3,9,81,10
"153","JER","DA","half",3,-8.09123164841079,-9.34042786134347,-11.022106972223,-12.3760788433897,-13.5624497163786,-14.5107474618697,-14.1702594272359,-13.7232353431609,-13.3498802735459,-12.7815551958046,-12.5371514883357,-11.8499448881244,-14.5107474618697,-8.09123164841079,NA,0,"DownDownUp",6.41951581345893,7.29,4023.55,1.067,1797.25,35.69,1514.29,0,658.66,113.13,545.52,0,282.96,1567.63,8.2,0.19,1.9,2.1,8.8,780,8.4,3797,272,9,23.3,9,81,10
"154","JER","DA","half",4,-3.09567307344602,-3.58596772305228,-3.87547349684173,-3.988147471385,-3.99348923961465,-4.04722898915578,-3.98456074471268,-4.28502545630577,-4.09538877121638,-3.37253404202505,-2.97756469963521,-2.15766410822786,-4.28502545630577,-2.15766410822786,NA,2000,"Scoop",2.12736134807791,10.76,4023.55,1.067,1797.25,35.69,1514.29,0,658.66,113.13,545.52,0,282.96,1567.63,8.2,0.19,1.9,2.1,8.8,780,8.4,3797,272,9,23.3,9,81,10
"155","JER","DA","half",5,-1.07568293554768,-1.28528094725341,-1.36906332755368,-1.91316232972505,-1.7904919329948,-2.1711617961953,-2.49785230648701,-2.42234097956028,-2.50671131276893,-2.8135924617754,-3.15651547383266,-3.34947907608269,-3.34947907608269,-1.07568293554768,NA,0,"DownDown",2.27379614053501,6.78,4023.55,1.067,1797.25,35.69,1514.29,0,658.66,113.13,545.52,0,282.96,1567.63,8.2,0.19,1.9,2.1,8.8,780,8.4,3797,272,9,23.3,9,81,10
